season,week,celebrity_name,p_mean,p_sd,p_ci_low,p_ci_high,rel_unc
19,5,Janel Parrish,0.12041005,0.011929242,0.10965623,0.13751529,0.23136824
19,6,Janel Parrish,0.21024823,0.04577302,0.15062983,0.27365708,0.5851524
19,7,Janel Parrish,0.13981089,0.018376043,0.1100294,0.15962876,0.35476038
19,8,Janel Parrish,0.15071453,0.0067693917,0.1414814,0.16089335,0.12879947
19,9,Janel Parrish,0.16154334,0.014392901,0.14617722,0.18337034,0.23023617
19,10,Janel Parrish,0.1918225,0.008635093,0.18230937,0.20745885,0.13110808
19,11,Janel Parrish,0.27935117,0.02984916,0.23422565,0.3131141,0.28239888
19,1,Alfonso Ribeiro,0.1005915,0.014883787,0.08196816,0.12116346,0.3896482
19,2,Alfonso Ribeiro,0.06011952,0.005941009,0.052250545,0.06743296,0.25253722
19,3,Alfonso Ribeiro,0.08217698,0.0048992336,0.07504569,0.08963189,0.17749742
19,4,Alfonso Ribeiro,0.08274981,0.014267215,0.06873779,0.104784824,0.43561473
19,5,Alfonso Ribeiro,0.10511191,0.0056255287,0.09680617,0.11076728,0.13282143
19,6,Alfonso Ribeiro,0.084075734,0.012368594,0.06972936,0.105806984,0.42910868
19,7,Alfonso Ribeiro,0.11356915,0.009885364,0.09954287,0.12389482,0.21442397
19,8,Alfonso Ribeiro,0.1711658,0.010277871,0.15728728,0.18690759,0.17305037
19,9,Alfonso Ribeiro,0.13282388,0.013614795,0.11256154,0.15364565,0.30931267
19,10,Alfonso Ribeiro,0.1893375,0.0071962927,0.17747873,0.19865055,0.11182054
19,11,Alfonso Ribeiro,0.24463701,0.032092445,0.20697424,0.29662457,0.36646268
19,1,Lolo Jones,0.05228354,0.00953,0.043234397,0.06872151,0.48747873
19,1,Randy Couture,0.08339739,0.0048256717,0.074473746,0.08753408,0.1566036
19,2,Randy Couture,0.08887932,0.009753853,0.074438825,0.10074419,0.2959672
19,3,Randy Couture,0.08481144,0.0045708697,0.08037892,0.09255915,0.14361542
19,1,Tommy Chong,0.10396756,0.009405445,0.088178314,0.112054296,0.22964837
19,2,Tommy Chong,0.085183494,0.009577961,0.07398325,0.09897088,0.29333887
19,3,Tommy Chong,0.09111115,0.0035727404,0.08706696,0.09644783,0.10296071
19,4,Tommy Chong,0.10489531,0.013435989,0.092300415,0.12910065,0.35082823
19,5,Tommy Chong,0.09535129,0.009216072,0.08209374,0.1056999,0.24757041
19,6,Tommy Chong,0.10219771,0.00870651,0.09139021,0.11364491,0.2177613
19,7,Tommy Chong,0.14899446,0.023245182,0.11344471,0.17657094,0.4236817
19,8,Tommy Chong,0.13944916,0.025107406,0.10362264,0.1649232,0.43959078
19,9,Tommy Chong,0.17276114,0.010489784,0.15666248,0.18254392,0.14981054
19,10,Tommy Chong,0.18246606,0.022515697,0.154734,0.2196424,0.35572863
19,1,Betsey Johnson,0.088108,0.0098145,0.072544955,0.097528495,0.28355587
19,2,Betsey Johnson,0.104793444,0.007907618,0.089841545,0.11168033,0.20839839
19,3,Betsey Johnson,0.099793024,0.008335307,0.088200025,0.11094947,0.2279663
19,4,Betsey Johnson,0.09749544,0.0048355614,0.089816,0.104471244,0.15031727
19,1,Michael Waltrip,0.063535124,0.011016938,0.05116703,0.079497695,0.44590557
19,2,Michael Waltrip,0.057444874,0.010230007,0.041641474,0.07237795,0.5350604
19,3,Michael Waltrip,0.108306676,0.011326215,0.09163871,0.12311908,0.29065958
19,4,Michael Waltrip,0.08615254,0.00811333,0.07141577,0.09477674,0.27115828
19,5,Michael Waltrip,0.12488285,0.01366017,0.109707385,0.14542902,0.2860411
19,6,Michael Waltrip,0.109294854,0.0070944238,0.09824632,0.11822469,0.1827933
19,7,Michael Waltrip,0.10789478,0.028723199,0.076873735,0.14572574,0.6381403
19,8,Michael Waltrip,0.1257592,0.009681783,0.11119649,0.13758259,0.20981444
19,1,Tavis Smiley,0.07076813,0.007245769,0.061546065,0.08143674,0.28106824
19,2,Tavis Smiley,0.0751506,0.0051558726,0.070078984,0.08355421,0.1793096
19,1,Bethany Mota,0.07565024,0.004659565,0.06958767,0.08153402,0.15791556
19,2,Bethany Mota,0.084037445,0.008660434,0.07547844,0.09915995,0.28179708
19,3,Bethany Mota,0.11479593,0.004323188,0.111067005,0.12180107,0.093505636
19,4,Bethany Mota,0.09640847,0.007939232,0.08596913,0.10540365,0.20158517
19,5,Bethany Mota,0.115746565,0.008570288,0.10546612,0.12907003,0.2039275
19,6,Bethany Mota,0.0902229,0.0065148296,0.08244031,0.099035695,0.18393762
19,7,Bethany Mota,0.09902245,0.00768865,0.08825623,0.10989171,0.21849066
19,8,Bethany Mota,0.12858835,0.02207247,0.109274566,0.16606686,0.4416597
19,9,Bethany Mota,0.19107246,0.012899559,0.17337506,0.20897092,0.1862951
19,10,Bethany Mota,0.1871387,0.009361727,0.17364146,0.20162678,0.1495432
19,11,Bethany Mota,0.2421135,0.030927688,0.19023663,0.27581087,0.35344678
19,1,Sadie Robertson,0.05504984,0.007189864,0.046605557,0.0657994,0.348663
19,2,Sadie Robertson,0.10115735,0.0053206757,0.09141389,0.10681069,0.15220639
19,3,Sadie Robertson,0.08983652,0.0041076904,0.08273764,0.095026195,0.13678797
19,4,Sadie Robertson,0.10772142,0.024489233,0.070268735,0.13469945,0.5981235
19,5,Sadie Robertson,0.11331354,0.009168245,0.105414085,0.1308448,0.22442786
19,6,Sadie Robertson,0.09927081,0.005488403,0.09228675,0.10635075,0.14167306
19,7,Sadie Robertson,0.089368954,0.018805163,0.06762389,0.11838319,0.5679746
19,8,Sadie Robertson,0.12533978,0.0061850133,0.114927605,0.13287334,0.1431767
19,9,Sadie Robertson,0.1732794,0.02218174,0.13774833,0.19441757,0.32703966
19,10,Sadie Robertson,0.24923523,0.02558369,0.21228218,0.27495998,0.2514805
19,11,Sadie Robertson,0.23389831,0.03273031,0.20008169,0.2906756,0.38732183
20,1,Suzanne Somers,0.075391196,0.006094371,0.06621138,0.084282026,0.23969172
20,2,Suzanne Somers,0.09810906,0.011135269,0.08668026,0.11483193,0.2869426
20,3,Suzanne Somers,0.0914443,0.013939881,0.06769518,0.10983276,0.4608006
20,4,Suzanne Somers,0.0933464,0.008151886,0.08513367,0.10650252,0.22891986
20,5,Suzanne Somers,0.08503324,0.0077912603,0.07647679,0.09567112,0.22572735
20,1,Willow Shields,0.06517368,0.008813348,0.05152133,0.076184705,0.3784254
20,2,Willow Shields,0.06810379,0.018541403,0.050227433,0.097194985,0.68964666
20,3,Willow Shields,0.079347685,0.006292013,0.069243565,0.086728,0.22035216
20,4,Willow Shields,0.12538143,0.025543692,0.09496513,0.16800538,0.5825444
20,5,Willow Shields,0.10137024,0.009017919,0.08902011,0.11115843,0.21839073
20,6,Willow Shields,0.10239419,0.012702526,0.086173795,0.119281076,0.32333162
20,7,Willow Shields,0.15361306,0.00851515,0.1439773,0.16787766,0.15558808
20,1,Riker Lynch,0.09770638,0.012082575,0.08193982,0.11385075,0.3266003
20,2,Riker Lynch,0.08219368,0.008148071,0.0726902,0.09561146,0.27886894
20,3,Riker Lynch,0.0818552,0.0073094806,0.07416803,0.093223445,0.23279424
20,4,Riker Lynch,0.11742875,0.010791389,0.09816751,0.12862426,0.25936368
20,5,Riker Lynch,0.110660866,0.005850539,0.101529315,0.11872039,0.15534918
20,6,Riker Lynch,0.10012488,0.0068807057,0.09063375,0.11105391,0.20394687
20,7,Riker Lynch,0.13773593,0.013973339,0.12286089,0.16063805,0.27427232
20,8,Riker Lynch,0.18539052,0.018010817,0.15956245,0.21044604,0.27446705
20,9,Riker Lynch,0.25346473,0.01825559,0.22128472,0.27385196,0.2073947
20,10,Riker Lynch,0.35503638,0.020302646,0.32406354,0.3767376,0.14836241
20,1,Rumer Willis,0.056228757,0.011037828,0.042353842,0.0728526,0.5424049
20,2,Rumer Willis,0.08131089,0.008017725,0.07187586,0.09435124,0.27641287
20,3,Rumer Willis,0.08635153,0.0075136004,0.07717624,0.09859072,0.24799183
20,4,Rumer Willis,0.06053502,0.01637012,0.04438675,0.088262916,0.72480637
20,5,Rumer Willis,0.1094774,0.01270303,0.09651866,0.12931795,0.29959878
20,6,Rumer Willis,0.13510427,0.008834845,0.12374028,0.14976403,0.19261977
20,7,Rumer Willis,0.14828548,0.006065159,0.13966715,0.15573716,0.1083721
20,8,Rumer Willis,0.16508085,0.008779789,0.15846659,0.18166687,0.14053886
20,9,Rumer Willis,0.17540301,0.03222455,0.14532898,0.22386758,0.44776082
20,10,Rumer Willis,0.30271125,0.044392347,0.2525872,0.36332145,0.3658082
20,1,Nastia Liukin,0.06609229,0.0046078186,0.060953844,0.074349776,0.20268524
20,2,Nastia Liukin,0.07410985,0.003009969,0.070252724,0.07888387,0.116464235
20,3,Nastia Liukin,0.088523604,0.0085929055,0.07837434,0.100659646,0.2517442
20,4,Nastia Liukin,0.08093571,0.014621977,0.064693764,0.099819,0.43398932
20,5,Nastia Liukin,0.122706786,0.010657838,0.10967534,0.13684246,0.22139867
20,6,Nastia Liukin,0.10651987,0.011463793,0.091193736,0.12271765,0.29594398
20,7,Nastia Liukin,0.15507928,0.011543454,0.14393188,0.17476563,0.19882573
20,8,Nastia Liukin,0.17391206,0.00953414,0.16212471,0.18929376,0.15622291
20,9,Nastia Liukin,0.2374577,0.009620836,0.22215736,0.24901278,0.11309562
20,1,Michael Sam,0.0818509,0.012551583,0.06660297,0.09925173,0.39888093
20,2,Michael Sam,0.10182881,0.012442626,0.08116523,0.116524816,0.34724537
20,3,Michael Sam,0.09588175,0.0055581606,0.08694675,0.10239682,0.16113676
20,4,Michael Sam,0.10350673,0.012645719,0.09354797,0.12802538,0.33309343
20,1,Robert Herjavec,0.07065173,0.009944912,0.061001297,0.085401975,0.34536558
20,2,Robert Herjavec,0.06567519,0.010184081,0.053884275,0.08100812,0.41299987
20,3,Robert Herjavec,0.095748246,0.015260909,0.07705307,0.118333295,0.43113297
20,4,Robert Herjavec,0.10368117,0.0058097425,0.0957179,0.11082059,0.14566475
20,5,Robert Herjavec,0.10289541,0.0075844103,0.09097069,0.10878827,0.17316204
20,6,Robert Herjavec,0.12116321,0.015644578,0.09847154,0.1363451,0.31258306
20,7,Robert Herjavec,0.15324804,0.009747739,0.13853322,0.1662077,0.1805862
20,8,Robert Herjavec,0.14335123,0.0101111755,0.13083991,0.15913889,0.19741006
20,1,Charlotte McKinney,0.0728112,0.005539214,0.065191805,0.08090307,0.21578085
20,2,Charlotte McKinney,0.074296445,0.010664485,0.059773207,0.09056534,0.4144496
20,3,Charlotte McKinney,0.078536734,0.009103732,0.069103755,0.093744546,0.3137486
20,1,Noah Galloway,0.11196572,0.00873495,0.09886195,0.120584466,0.19401042
20,2,Noah Galloway,0.101989806,0.0077343695,0.09300785,0.11156178,0.1819195
20,3,Noah Galloway,0.11529844,0.015926637,0.0871901,0.12927358,0.36499608
20,4,Noah Galloway,0.12697223,0.014138594,0.10494264,0.14558673,0.32010219
20,5,Noah Galloway,0.09959624,0.007933639,0.08792077,0.109707706,0.2187526
20,6,Noah Galloway,0.13610695,0.014409971,0.11672326,0.15536809,0.28392985
20,7,Noah Galloway,0.15120086,0.011794454,0.13346656,0.1639874,0.20185627
20,8,Noah Galloway,0.16972825,0.016486116,0.15571676,0.20121795,0.2680826
20,9,Noah Galloway,0.33367455,0.024777936,0.30068403,0.36149335,0.1822414
20,10,Noah Galloway,0.34225234,0.03364967,0.30431753,0.38745707,0.24291883
20,1,Redfoo,0.09201729,0.0029729581,0.087585315,0.09650299,0.096913025
20,2,Redfoo,0.0649639,0.0052529913,0.05885833,0.07174114,0.19830722
20,1,Patti LaBelle,0.08354651,0.0076164585,0.071190506,0.09227928,0.25241953
20,2,Patti LaBelle,0.094104536,0.0065245517,0.087168254,0.10544405,0.1942074
20,3,Patti LaBelle,0.105612226,0.006156227,0.09636596,0.111905165,0.14713454
20,4,Patti LaBelle,0.084912255,0.009453262,0.074945726,0.0999618,0.29461092
20,5,Patti LaBelle,0.11914036,0.0056084604,0.10987184,0.12663047,0.1406629
20,6,Patti LaBelle,0.16518532,0.02721139,0.12346006,0.19536006,0.43526873
20,1,Chris Soules,0.12656437,0.02556054,0.09481349,0.15193464,0.45132095
20,2,Chris Soules,0.09331405,0.008977902,0.08145477,0.105266176,0.25517493
20,3,Chris Soules,0.08140029,0.006177281,0.07264864,0.08841479,0.19368666
20,4,Chris Soules,0.10330026,0.0062675723,0.09332504,0.11296655,0.19014
20,5,Chris Soules,0.14911944,0.008974504,0.13723905,0.16172743,0.16421987
20,6,Chris Soules,0.13340133,0.01691864,0.1060421,0.15008855,0.33017996
20,7,Chris Soules,0.10083737,0.006316575,0.092273645,0.10905868,0.16645648
20,8,Chris Soules,0.1625371,0.019777277,0.1327468,0.18874082,0.34449992
21,1,Gary Busey,0.08787675,0.007651277,0.075204745,0.09777051,0.25678882
21,2,Gary Busey,0.11405884,0.013494104,0.09218439,0.1295239,0.32737064
21,3,Gary Busey,0.11865093,0.010252468,0.102603644,0.13354144,0.2607463
21,4,Gary Busey,0.10304226,0.0057212715,0.09749823,0.11246774,0.14527547
21,1,Alexa PenaVega,0.08376369,0.004926938,0.07815604,0.0926219,0.17269847
21,2,Alexa PenaVega,0.07794153,0.0062591704,0.07010129,0.0879614,0.22914751
21,3,Alexa PenaVega,0.102432095,0.008464227,0.09127013,0.11369395,0.21891406
21,4,Alexa PenaVega,0.09017236,0.0043521724,0.084957846,0.09714434,0.1351467
21,5,Alexa PenaVega,0.13793564,0.018703986,0.10710211,0.16037284,0.3861999
21,6,Alexa PenaVega,0.09304577,0.018721709,0.07258405,0.119788446,0.50732446
21,7,Alexa PenaVega,0.11430516,0.008574405,0.09858465,0.121965945,0.2045515
21,8,Alexa PenaVega,0.16240872,0.022633476,0.12968189,0.19166629,0.38165686
21,9,Alexa PenaVega,0.16595599,0.009877991,0.15353005,0.18008333,0.160002
21,1,Carlos PenaVega,0.0790733,0.006820879,0.06905067,0.08684893,0.22508557
21,2,Carlos PenaVega,0.07317713,0.012945577,0.05604907,0.08856723,0.44437593
21,3,Carlos PenaVega,0.1032498,0.007394251,0.09019789,0.11065756,0.19815695
21,4,Carlos PenaVega,0.10735877,0.0087789055,0.09635406,0.11629332,0.18572548
21,5,Carlos PenaVega,0.103084646,0.0094693005,0.09282106,0.118700184,0.2510473
21,6,Carlos PenaVega,0.11999357,0.014557681,0.0974257,0.13625345,0.3235819
21,7,Carlos PenaVega,0.114607275,0.013677144,0.1018689,0.13582185,0.29625475
21,8,Carlos PenaVega,0.11275246,0.019041985,0.09007709,0.13522974,0.40045822
21,9,Carlos PenaVega,0.14069463,0.014830953,0.12541127,0.16402905,0.27447936
21,10,Carlos PenaVega,0.25129056,0.017629193,0.2179312,0.26757085,0.19753888
21,11,Carlos PenaVega,0.20368062,0.017180687,0.1788089,0.22533746,0.22843884
21,1,Victor Espinoza,0.07381314,0.008448529,0.065731905,0.08987511,0.32708544
21,2,Victor Espinoza,0.04946234,0.010857011,0.037678752,0.06834874,0.62006754
21,1,Alek Skarlatos,0.08143136,0.00762284,0.06804817,0.08996605,0.26915774
21,2,Alek Skarlatos,0.06381139,0.00766474,0.053235214,0.0756578,0.35138845
21,3,Alek Skarlatos,0.07263951,0.008282369,0.060863793,0.08459431,0.32668883
21,4,Alek Skarlatos,0.10361779,0.009678304,0.08615775,0.11457178,0.27421966
21,5,Alek Skarlatos,0.09008571,0.006482853,0.080822386,0.09928899,0.2049893
21,6,Alek Skarlatos,0.14070958,0.012837128,0.120872885,0.15448588,0.23888208
21,7,Alek Skarlatos,0.16038692,0.012646446,0.14072672,0.17662261,0.22380814
21,8,Alek Skarlatos,0.1159743,0.011261071,0.10557695,0.13628086,0.2647476
21,9,Alek Skarlatos,0.18872215,0.013780212,0.16960531,0.2086618,0.20695229
21,10,Alek Skarlatos,0.22764027,0.019930618,0.19970688,0.25113544,0.22592029
21,11,Alek Skarlatos,0.2997967,0.023712112,0.27342185,0.33709046,0.21237262
21,1,Chaka Khan,0.07979942,0.008401669,0.0692924,0.09449877,0.31587163
21,2,Chaka Khan,0.062599875,0.0058761793,0.055574093,0.07282225,0.27553022
21,1,Andy Grammer,0.05781228,0.0037109351,0.052469794,0.063628115,0.19300953
21,2,Andy Grammer,0.064042605,0.0072845067,0.053105306,0.07471368,0.3374062
21,3,Andy Grammer,0.10460301,0.011111337,0.09307813,0.12435454,0.29900107
21,4,Andy Grammer,0.1119881,0.00954713,0.10320415,0.1301178,0.24032599
21,5,Andy Grammer,0.1090478,0.0047310097,0.10228535,0.11678255,0.13294359
21,6,Andy Grammer,0.086359255,0.012086185,0.070293956,0.103051916,0.37932193
21,7,Andy Grammer,0.09305624,0.011635546,0.08326544,0.11312461,0.3208723
21,8,Andy Grammer,0.15349527,0.010767501,0.14117208,0.16632962,0.16389783
21,1,Tamar Braxton,0.07659054,0.0060238065,0.069320425,0.08739956,0.23604916
21,2,Tamar Braxton,0.084187694,0.00964938,0.07273177,0.098515384,0.30626345
21,3,Tamar Braxton,0.10044532,0.007341809,0.08829482,0.108899646,0.20513475
21,4,Tamar Braxton,0.07413789,0.015391335,0.05436059,0.09337482,0.52623874
21,5,Tamar Braxton,0.12346578,0.007237552,0.11375351,0.13247429,0.15162724
21,6,Tamar Braxton,0.102528535,0.0048211524,0.09690388,0.10991813,0.12693295
21,7,Tamar Braxton,0.08796504,0.011502598,0.07747176,0.10500685,0.3130231
21,8,Tamar Braxton,0.16980141,0.012892969,0.14995174,0.18748562,0.22104575
21,9,Tamar Braxton,0.19758956,0.010396278,0.18256505,0.208693,0.13223346
21,1,Nick Carter,0.067674205,0.0030999181,0.06489355,0.07236043,0.11033572
21,2,Nick Carter,0.08150513,0.0059927613,0.07485562,0.08954787,0.18026172
21,3,Nick Carter,0.15472417,0.012485151,0.14109254,0.1726911,0.20422517
21,4,Nick Carter,0.08210103,0.005082568,0.07436708,0.088865645,0.17659414
21,5,Nick Carter,0.100889325,0.011058433,0.08935726,0.116377994,0.26782554
21,6,Nick Carter,0.08688921,0.0058736065,0.08034221,0.09633685,0.18408084
21,7,Nick Carter,0.14718339,0.010875825,0.12673138,0.15591994,0.19831422
21,8,Nick Carter,0.17035013,0.013466169,0.15618417,0.1937742,0.22066332
21,9,Nick Carter,0.2051884,0.01899229,0.17373475,0.22537968,0.25169513
21,10,Nick Carter,0.28433517,0.015613264,0.261153,0.3002019,0.13733397
21,11,Nick Carter,0.20566419,0.023705162,0.17297003,0.23630603,0.30795833
21,1,Hayes Grier,0.076231204,0.003061936,0.07195996,0.08090253,0.11730858
21,2,Hayes Grier,0.06595289,0.008557525,0.053240072,0.077794254,0.3722988
21,3,Hayes Grier,0.076790884,0.004783549,0.070117146,0.08350088,0.17428802
21,4,Hayes Grier,0.08914532,0.0048123444,0.083885066,0.09745639,0.15223819
21,5,Hayes Grier,0.13625145,0.024390476,0.10402504,0.1725684,0.5030651
21,6,Hayes Grier,0.1504706,0.025494738,0.11759584,0.18099022,0.42130744
21,7,Hayes Grier,0.13740486,0.0055649024,0.12916583,0.14449531,0.11156432
21,1,Bindi Irwin,0.08433272,0.0091569405,0.07329504,0.096739344,0.2779977
21,2,Bindi Irwin,0.09329768,0.009568116,0.08216573,0.10618347,0.2574312
21,3,Bindi Irwin,0.08383674,0.0076849293,0.075413875,0.09529963,0.23719619
21,4,Bindi Irwin,0.15600552,0.018037258,0.12750952,0.17341228,0.29423806
21,5,Bindi Irwin,0.10012798,0.0050258557,0.093189515,0.10514508,0.119402856
21,6,Bindi Irwin,0.10785231,0.011632014,0.09211201,0.12257857,0.28248405
21,7,Bindi Irwin,0.14509109,0.0127262715,0.12346933,0.15839027,0.24068287
21,8,Bindi Irwin,0.11521772,0.017652873,0.09710101,0.14061642,0.3776798
21,9,Bindi Irwin,0.10184926,0.02585962,0.06711365,0.13981387,0.71380216
21,10,Bindi Irwin,0.23673399,0.033396874,0.19866426,0.2850443,0.36488232
21,11,Bindi Irwin,0.29085848,0.02256396,0.2544527,0.31795785,0.21833691
21,1,Kim Zolciak-Biermann,0.07036475,0.006652007,0.062300514,0.0796478,0.24653377
21,2,Kim Zolciak-Biermann,0.07887696,0.0132305175,0.060032852,0.099724144,0.5032052
21,1,Paula Deen,0.08123663,0.0047028135,0.072952785,0.08651858,0.16699108
21,2,Paula Deen,0.09108592,0.010177204,0.080150716,0.10729415,0.29799813
21,3,Paula Deen,0.08262754,0.010078154,0.06330724,0.09077311,0.33240578
21,4,Paula Deen,0.08243096,0.005699536,0.07297109,0.08967744,0.20267078
21,5,Paula Deen,0.09911169,0.0047536446,0.09330438,0.10618336,0.12994407
21,6,Paula Deen,0.112151176,0.012817699,0.09973693,0.13387895,0.30442852
22,1,Mischa Barton,0.083698064,0.005778818,0.07714972,0.09330552,0.1930248
22,2,Mischa Barton,0.10090805,0.00500607,0.094474144,0.10794308,0.13347732
22,3,Mischa Barton,0.10406277,0.01265044,0.09076733,0.12308926,0.3106003
22,1,Kim Fields,0.08144089,0.0054994063,0.0741791,0.09014645,0.19606066
22,2,Kim Fields,0.10481068,0.010048623,0.08899317,0.11510317,0.24911585
22,3,Kim Fields,0.10566078,0.013714402,0.08729471,0.12559214,0.36245644
22,4,Kim Fields,0.09266009,0.008002393,0.08370274,0.10443212,0.22371419
22,5,Kim Fields,0.109817155,0.010565437,0.0911283,0.11832616,0.24766494
22,6,Kim Fields,0.09726928,0.006024195,0.08858445,0.10567645,0.17571834
22,7,Kim Fields,0.117222056,0.023314893,0.09167422,0.14592178,0.46277604
22,1,Jodie Sweetin,0.08723115,0.0063815676,0.07685987,0.0938312,0.1945558
22,2,Jodie Sweetin,0.08994254,0.0061210864,0.08052266,0.098246604,0.19705857
22,3,Jodie Sweetin,0.07474496,0.005631013,0.0652805,0.08057102,0.20456925
22,4,Jodie Sweetin,0.113024294,0.0097641405,0.10190825,0.12592424,0.21248522
22,5,Jodie Sweetin,0.10963314,0.006820712,0.09987854,0.11940538,0.17811073
22,6,Jodie Sweetin,0.09911463,0.0067966697,0.089686245,0.10794059,0.1841741
22,7,Jodie Sweetin,0.14785752,0.012416519,0.1344347,0.16754192,0.223913
22,8,Jodie Sweetin,0.17521115,0.021057494,0.14282651,0.20160808,0.33548987
22,1,Doug Flutie,0.0968214,0.011163355,0.0855478,0.11739279,0.32890454
22,2,Doug Flutie,0.06907816,0.009594532,0.05694907,0.078733504,0.31535918
22,3,Doug Flutie,0.08452451,0.0029991,0.08008986,0.0875909,0.088744
22,4,Doug Flutie,0.07400897,0.0078008724,0.06460559,0.085466586,0.28187114
22,5,Doug Flutie,0.15869215,0.012879895,0.13742264,0.17527145,0.23850465
22,6,Doug Flutie,0.09750474,0.016069567,0.07887151,0.12223164,0.44469765
22,1,Von Miller,0.08107754,0.014890794,0.06360691,0.1023357,0.4776759
22,2,Von Miller,0.07492778,0.0032025941,0.07129614,0.08048818,0.1226787
22,3,Von Miller,0.124013565,0.015404429,0.09570414,0.13610211,0.32575446
22,4,Von Miller,0.107339524,0.0070233783,0.09725518,0.114612356,0.16170351
22,5,Von Miller,0.10525627,0.0119768055,0.09071332,0.12558375,0.33129078
22,6,Von Miller,0.14257284,0.009538474,0.12650178,0.15376289,0.19120829
22,7,Von Miller,0.1290366,0.009580092,0.11687945,0.14287645,0.20146994
22,1,Antonio Brown,0.0827356,0.009144211,0.072801635,0.09674033,0.2893397
22,2,Antonio Brown,0.07170754,0.00899178,0.062153302,0.08516169,0.32086432
22,3,Antonio Brown,0.07084191,0.008409839,0.061039902,0.0848985,0.3367865
22,4,Antonio Brown,0.10259312,0.0067311497,0.09347512,0.1120608,0.18115915
22,5,Antonio Brown,0.104797006,0.012545751,0.08559512,0.11966377,0.32509178
22,6,Antonio Brown,0.14350733,0.005663905,0.13459761,0.15059088,0.11144564
22,7,Antonio Brown,0.12614575,0.009716675,0.11579381,0.13940528,0.18717611
22,8,Antonio Brown,0.14608487,0.011880433,0.12310679,0.1544059,0.21425295
22,9,Antonio Brown,0.20968157,0.015008356,0.19091174,0.22962637,0.18463536
22,1,Paige VanZant,0.12364821,0.01851122,0.09607014,0.1459265,0.40321139
22,2,Paige VanZant,0.06336112,0.009897542,0.047391716,0.07441749,0.42653555
22,3,Paige VanZant,0.08997043,0.005714282,0.08265808,0.0980503,0.17108081
22,4,Paige VanZant,0.13627891,0.009790024,0.12408314,0.15076861,0.1958151
22,5,Paige VanZant,0.08859821,0.0047753644,0.08148959,0.09307488,0.1307621
22,6,Paige VanZant,0.0838809,0.0034519837,0.079920076,0.08867659,0.104392186
22,7,Paige VanZant,0.08591453,0.012442408,0.06880155,0.106718756,0.44133633
22,8,Paige VanZant,0.14836425,0.008957338,0.1345032,0.15798947,0.15830143
22,9,Paige VanZant,0.198118,0.009023044,0.18612817,0.21188492,0.1300071
22,10,Paige VanZant,0.277781,0.02136272,0.25435445,0.31149852,0.20571628
22,1,Geraldo Rivera,0.06065441,0.012744568,0.04753184,0.08110198,0.5534657
22,2,Geraldo Rivera,0.07696739,0.0074547795,0.06747279,0.088162385,0.26880985
22,1,Nyle DiMarco,0.079347916,0.0069540543,0.06722429,0.08837581,0.2665668
22,2,Nyle DiMarco,0.06557552,0.011434855,0.052581254,0.07973915,0.41414693
22,3,Nyle DiMarco,0.09179232,0.011207647,0.08101871,0.11041361,0.3202327
22,4,Nyle DiMarco,0.1351315,0.010345188,0.12185849,0.14960487,0.20532875
22,5,Nyle DiMarco,0.093983844,0.013492863,0.07367279,0.11491115,0.43878138
22,6,Nyle DiMarco,0.12323884,0.007765752,0.11252087,0.13302422,0.16637078
22,7,Nyle DiMarco,0.14481242,0.009888815,0.13001654,0.15433899,0.16795832
22,8,Nyle DiMarco,0.15141724,0.015760198,0.13429569,0.17530528,0.27083832
22,9,Nyle DiMarco,0.24918085,0.027410809,0.21010336,0.282335,0.2898764
22,10,Nyle DiMarco,0.41389912,0.043496303,0.35358268,0.48391318,0.3148847
22,1,Ginger Zee,0.048423562,0.0058436273,0.04013032,0.056586254,0.3398332
22,2,Ginger Zee,0.098232895,0.012279068,0.086692266,0.11948409,0.33381712
22,3,Ginger Zee,0.07730494,0.0090502715,0.06429379,0.08640514,0.28602773
22,4,Ginger Zee,0.078578606,0.0066037616,0.07008738,0.08775328,0.2248182
22,5,Ginger Zee,0.09155215,0.004655524,0.08340269,0.09655533,0.14366278
22,6,Ginger Zee,0.10167843,0.010266644,0.08722012,0.11696567,0.29254532
22,7,Ginger Zee,0.118756704,0.011910448,0.10215776,0.13287087,0.25862214
22,8,Ginger Zee,0.18741778,0.014125685,0.17158975,0.2105235,0.20773779
22,9,Ginger Zee,0.19398427,0.01813193,0.17423631,0.22049628,0.23847279
22,10,Ginger Zee,0.30831987,0.03388464,0.2587542,0.35673007,0.3177735
22,1,Wanya Morris,0.08202323,0.00605464,0.07244106,0.089921385,0.21311435
22,2,Wanya Morris,0.083890095,0.008882369,0.070465095,0.0962433,0.30728543
22,3,Wanya Morris,0.07720138,0.0067249984,0.067875296,0.08545532,0.22771646
22,4,Wanya Morris,0.066538855,0.016494112,0.049175985,0.09608971,0.7050576
22,5,Wanya Morris,0.13767004,0.00722828,0.13239716,0.15183668,0.1412037
22,6,Wanya Morris,0.111233,0.009547248,0.09903531,0.12696606,0.2511013
22,7,Wanya Morris,0.1302544,0.02235765,0.10957546,0.16345632,0.41365868
22,8,Wanya Morris,0.19150469,0.015137739,0.17241204,0.21771581,0.23656745
22,9,Wanya Morris,0.14903529,0.02611599,0.12527603,0.18830067,0.42288402
22,1,Marla Maples,0.09289802,0.016756209,0.06960507,0.11197411,0.45608127
22,2,Marla Maples,0.10059818,0.009537823,0.088660486,0.11294683,0.24141933
22,3,Marla Maples,0.09988244,0.01271742,0.08446016,0.114536524,0.30111763
